

🇨🇳央视频道,#genre#
陈慧娴告别演唱会,https://alimov2.a.kwimgs.com/upic/2021/01/06/20/BMjAyMTAxMDYyMDM3MDlfODI4NTk1NTQ0XzQxOTc4MTcyNTcwXzJfMw==_b_B433cd58306ccc133cade9d3cdcf0b0f1.mp4
陈慧琳2002演唱会,https://vd4.bdstatic.com/mda-panghz9yd2itiarg/576p/h264/1674474198720485545/mda-panghz9yd2itiarg.mp4
陈慧琳2005演唱会,https://vd2.bdstatic.com/mda-pani2ii7ab475aqv/576p/h264/1674478244611200996/mda-pani2ii7ab475aqv.mp4
陈慧琳2008演唱会,https://vd2.bdstatic.com/mda-pap5g5hdrs3a2f9n/hd/cae_h264/1674535115951758244/mda-pap5g5hdrs3a2f9n.mp4
李宇春2014演唱会,https://vd3.bdstatic.com/mda-pa657mq60fuufg2k/576p/h264/1673063716911647630/mda-pa657mq60fuufg2k.mp4
李宇春2016演唱会,https://vd2.bdstatic.com/mda-pa66z25sfybxrtnb/360p/h264/1673067794659521040/mda-pa66z25sfybxrtnb.mp4
李宇春2018演唱会,https://vd4.bdstatic.com/mda-pa6ai2q6tnihvw1a/576p/h264/1673076887061763198/mda-pa6ai2q6tnihvw1a.mp4
张靓颖2011演唱会,https://vd4.bdstatic.com/mda-pa6drcydexjxs77s/576p/h264/1673085018757516458/mda-pa6drcydexjxs77s.mp4
张靓颖2012演唱会,https://vd4.bdstatic.com/mda-pa754jpi39ku61b2/576p/h264/1673149309487139562/mda-pa754jpi39ku61b2.mp4
张靓颖2015演唱会,https://vd2.bdstatic.com/mda-pa75yhuj2fm0mt8m/576p/h264/1673151621612626340/mda-pa75yhuj2fm0mt8m.mp4
小虎队1995演唱会,https://vd3.bdstatic.com/mda-paa1pps10rftbfvu/hd/cae_h264/1673418256085401013/mda-paa1pps10rftbfvu.mp4
“纵贯线2009演唱会致敬经典,https://vd3.bdstatic.com/mda-pac5q1he7r5wjykx/576p/h264/1673583274906869271/mda-pac5q1he7r5wjykx.mp4
动力火车2016台北演唱会,https://vd4.bdstatic.com/mda-nmh64c39b2ss5p7j/576p/h264/1671338273583946669/mda-nmh64c39b2ss5p7j.mp4
SHE演唱会1,https://vd2.bdstatic.com/mda-nmtebs1e731y7hfu/576p/h264/1672223127459067725/mda-nmtebs1e731y7hfu.mp4
SHE演唱会2,https://vd2.bdstatic.com/mda-nmtfbgevwx16brb0/576p/h264/1672224992649095576/mda-nmtfbgevwx16brb0.mp4
SHE演唱会3,https://vd3.bdstatic.com/mda-nmkefmyd0arci215/576p/h264/1671618057578437373/mda-nmkefmyd0arci215.mp4
草蜢乐队2005演唱会,https://vd4.bdstatic.com/mda-pab49n7eagcjyh3a/576p/h264/1673493039443053267/mda-pab49n7eagcjyh3a.mp4
草蜢乐队2010演唱会,https://vd2.bdstatic.com/mda-pabcjgycy75qd28g/576p/h264/1673514880213259882/mda-pabcjgycy75qd28g.mp4
宝丽金20周年演唱会,https://vd3.bdstatic.com/mda-pbp4sapcn5kmpxhg/hd/cae_h264/1677214872094217006/mda-pbp4sapcn5kmpxhg.mp4
宝丽金25周年演唱会,https://vd2.bdstatic.com/mda-pbq9cde2ii3ti6dc/hd/cae_h264/1677311810110678172/mda-pbq9cde2ii3ti6dc.mp4
宝丽金30周年演唱会,https://vd2.bdstatic.com/mda-pbr4g2edssnu2heu/576p/h264/1677381478074490840/mda-pbr4g2edssnu2heu.mp4
极品美女,#genre#
韩国歌曲[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=0
DJ舞曲[刷新就是新内容],http://xjj1.716888.xyz/fenlei/djxjj/dj1.php
网络热曲[刷新就是新内容],https://188sp.711888.xyz/188/video.php
4K视频[刷新就是新内容],http://xjj1.716888.xyz/fenlei/4k/4k.php
TikTok美女[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=2
美女热舞1[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=1
美女热舞2[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/gengxin/gengxin.php
美女展示5[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/sihuawd/sihuawd.php
美女展示6[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/manyao/manyao.php
美女展示7[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/sihuadd/sihuadd.php
美女展示8[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/qingchun/qingchun.php
美女展示9[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/cos/cos.php
美女展示10[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/heji1/heji1.php
美女展示11[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/jingpinbz/jingpinbz.php
美女展示12[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/jipinll/jipinll.php
美女展示13[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/nideym/nideym.php
美女展示14[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/tianmei/tianmei.php
美女展示15[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/yusi/yusi.php
美女展示16[刷新就是新内容],http://xjj2.716888.xyz/fenlei/tkxjj/tk.php
美女展示17[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/rewu/rewu.php
美女展示18[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/jingpinsc/jingpinsc.php
美女展示19[刷新就是新内容],http://xjj2.716888.xyz/fenlei/zj/heji1/heji1.php
美女展示20[刷新就是新内容],http://xjj2.716888.xyz/fenlei/api/apiheng1.php
美女展示21[刷新就是新内容],https://xn--vusr00g.v.nxog.top/m/tv/xjj.php?id=3
美女展示22[刷新就是新内容],https://v.nrzj.vip/video.php
美女展示23[刷新就是新内容],http://xjj1.716888.xyz/fenlei/kuan2/v.php
赵本删不删,http://live.nctv.top/douyu1.php?id=9837104
车模颜值大赏,http://live.nctv.top/douyu1.php?id=10118209
北京影帝的分身,http://live.nctv.top/douyu1.php?id=9805480
女团社颜老师,http://live.nctv.top/douyu1.php?id=11327316
7师傅,http://live.nctv.top/douyu1.php?id=17732
彼岸零可星球,http://live.nctv.top/douyu1.php?id=40471
崔然竣舞台天才,http://live.nctv.top/douyu1.php?id=113158
睡丝虫,http://live.nctv.top/douyu1.php?id=10308234
崔杋圭五颜一,http://live.nctv.top/douyu1.php?id=8189873
顾止最爱的小胖宝贝,http://live.nctv.top/douyu1.php?id=238643
少打白骨精,http://live.nctv.top/douyu1.php?id=11531165
爱爱小s,http://live.nctv.top/douyu1.php?id=10308312
伊素婉,https://live.ottiptv.cc/huya/30765309
老高与小茉,http://live.nctv.top/douyu1.php?id=236461
自说自话的总裁,http://live.nctv.top/douyu1.php?id=9317739
悉奇,http://live.nctv.top/douyu1.php?id=9401473
纳豆奶奶,http://live.nctv.top/douyu1.php?id=8745628
河北地方,#genre#
河北经济,http://1.94.31.214/php/hebei.php?id=jjsh
河北都市,http://1.94.31.214/php/hebei.php?id=hbds
河北影视,http://1.94.31.214/php/hebei.php?id=hbys
河北影视,http://tv.pull.hebtv.com/jishi/yingshijupindao.m3u8?t=1893427200&k=2bbbb53c494c02c044ed8805c541df4e
河北少儿,http://1.94.31.214/php/hebei.php?id=sekj
河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
河北三农,http://1.94.31.214/php/hebei.php?id=nmpd
河北科教,http://ylt.7766.org:333/hls/26/index.m3u8
晴彩河北,http://ylt.7766.org:333/hls/29/index.m3u8
河北农民,http://ylt.7766.org:333/hls/28/index.m3u8
河北武安,http://ylt.7766.org:333/hls/33/index.m3u8
河北邯郸公共,http://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
河北邯郸新闻,http://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
河北邯郸科技,http://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
衡水新闻,http://hls.hsrtv.cn/live/hshstv1.m3u8
衡水经济,http://hls.hsrtv.cn/live/hshstv2.m3u8
三河,http://jwcdnqx.hebyun.com.cn/live/jiyunsanhe3/1500k/tzwj_video.m3u8
清苑,ttp://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
丰宁,http://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
涉县,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
滦南综合,http://8.130.49.89/live/lntv1.m3u8
滦南影视,http://8.130.49.89/live/lntv2.m3u8
南和综合,https://jwcdnqx.hebyun.com.cn/live/NHTV1/1500k/tzwj_video.m3u8
南和影视,https://jwcdnqx.hebyun.com.cn/live/NHTV2/1500k/tzwj_video.m3u8
清河1,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
任丘,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
青县,http://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台城市,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
张北县电视台,http://www.liyajun.top:7088/rtp/239.253.92.102:6092
南宫,https://jwcdnqx.hebyun.com.cn/live/ngtv1/1500k/tzwj_video.m3u8
肃宁,http://jwplay.hebyun.com.cn/live/sndst01/1500k/tzwj_video.m3u8
任丘1,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
涞水,https://jwcdnqx.hebyun.com.cn/live/lsdst/1500k/tzwj_video.m3u8
涞源,http://jwcdnqx.hebyun.com.cn/live/jiyunlaiyuan/1500k/tzwj_video.m3u8
徐水,https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
双滦综合,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
兴隆,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
北京地方,#genre#
北京体育休闲,http://r.xace.fun:4999/udp/239.3.1.243:8000
北京国际,http://r.xace.fun:4999/udp/239.3.1.235:8000
北京影视,http://r.xace.fun:4999/udp/239.3.1.158:8000
北京文艺,http://r.xace.fun:4999/udp/239.3.1.242:8000
北京新闻,http://r.xace.fun:4999/udp/239.3.1.159:8000
北京新闻,http://livebjsy.chinamcache.com/live/zb01.m3u8
北京生活,http://r.xace.fun:4999/udp/239.3.1.117:8000
北京纪实科教,http://38.75.136.137:98/gslb/dsdqpub/btv3.m3u8?auth=testpub
北京纪实科教,http://r.xace.fun:4999/udp/239.3.1.115:8000
北京财经,http://r.xace.fun:4999/udp/239.3.1.116:8000
卡酷少儿,http://r.xace.fun:4999/udp/239.3.1.189:8000
北京IPTV淘BABY,http://r.xace.fun:4999/udp/239.3.1.238:8001
北京IPTV萌宠TV,http://r.xace.fun:4999/udp/239.3.1.102:8001
北京IPTV淘剧场,http://r.xace.fun:4999/udp/239.3.1.95:8001
北京IPTV淘娱乐,http://r.xace.fun:4999/udp/239.3.1.100:8001
北京IPTV淘电影,http://r.xace.fun:4999/udp/239.3.1.250:8001
北京IPTV4K,http://4px369674fn3.vicp.fun:7088/udp/225.1.8.211:8002
福建地方,#genre#
福建德化电视台,https://play.cmptp.fjgdwl.com/live/63a563ec75764af588f3215b0afa2588.m3u8
福建晋江市电视台,http://live.ijjnews.com/jjtv/sd/live.m3u8
福建石狮电视台,http://live-new.chinashishi.net/SSTV/sd/live.m3u8
福建建宁综合,http://p2hs.vzan.com/2144741973/681448837351911792/live.m3u8
福建福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福建福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福建云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
福建邵武,http://lxhls.yisoftai.com/live/hw_lxlive.m3u8
河南地方,#genre#
河南新闻,https://kavencat01.kodview.com/live/hentv.php?id=hnxw
河南新闻,http://39.165.39.49:85/tsfile/live/1112_1.m3u8?key=txiptv&playlive=0&authid=0
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南都市,https://kavencat01.kodview.com/live/hentv.php?id=hnds
河南都市,http://39.165.39.49:85/tsfile/live/1106_1.m3u8?key=txiptv&playlive=0&authid=0
河南都市,http://1.94.31.214/php/hntv.php?id=hnds
河南都市,http://39.165.39.49:19901/tsfile/live/1106_1.m3u8
河南公共,https://kavencat01.kodview.com/live/hentv.php?id=hngg
河南民生,https://kavencat01.kodview.com/live/hentv.php?id=hnms
河南民生,http://39.165.39.49:85/tsfile/live/1109_1.m3u8?key=txiptv&playlive=0&authid=0
河南民生,http://1.94.31.214/php/hntv.php?id=hnms
河南民生,http://39.165.39.49:19901/tsfile/live/1109_1.m3u8
河南乡村,https://kavencat01.kodview.com/live/hentv.php?id=hnxc
河南乡村,http://help.lwfz.fun:8800/rtp/239.16.10.181:2000
河南法治,https://kavencat01.kodview.com/live/hentv.php?id=hmfz
河南法治,http://39.165.39.49:85/tsfile/live/1110_1.m3u8?key=txiptv&playlive=0&authid=0
河南郑州都市生活6,http://39.165.39.49:85/tsfile/live/1114_1.m3u8?key=txiptv&playlive=0&authid=0
河南郑州都市生活6,http://39.165.39.49:19901/tsfile/live/1114_1.m3u8
河南郑州文体旅游3,http://39.165.39.49:85/tsfile/live/1094_1.m3u8?key=txiptv&playlive=0&authid=0
河南郑州商都频道2,http://39.165.39.49:85/tsfile/live/1125_1.m3u8?key=txiptv&playlive=0&authid=0
河南郑州商都频道2,http://39.165.39.49:19901/tsfile/live/1125_1.m3u8
河南郑郑州教育,rtmp://livelyws.chinamcache.com/lyws/zb02
河南郑州公共,http://1.94.31.214/php/hntv.php?id=hngg
河南电视剧频道,https://kavencat01.kodview.com/live/hentv.php?id=hndsj
河南电视剧频道,http://39.165.39.49:85/tsfile/live/1111_1.m3u8?key=txiptv&playlive=0&authid=0
河南曲艺,https://kavencat01.kodview.com/live/hentv.php?id=jczy
河南曲艺,http://1.94.31.214/php/hntv.php?id=jczy
河南梨园频道,http://58.19.32.207:4022/rtp/239.69.1.33:9838『线路1』
河南梨园频道,http://39.165.39.49:85/tsfile/live/1118_1.m3u8?key=txiptv&playlive=0&authid=0
河南梨园频道,http://1.94.31.214/php/hntv.php?id=hnly
河南文物宝库,http://39.165.39.49:85/tsfile/live/1119_1.m3u8?key=txiptv&playlive=0&authid=0
河南文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
河南象视界,http://1.94.31.214/php/hntv.php?id=xsj
河南武术世界,http://58.19.32.207:4022/rtp/239.69.1.47:9922『线路1』
河南武术世界,http://39.165.39.49:85/tsfile/live/1121_1.m3u8?key=txiptv&playlive=0&authid=0
河南武术世界,http://1.94.31.214/php/hntv.php?id=wspd
河南焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南洛阳综合频道,https://wshlslive.migucloud.com/live/08QAZLG6_C0/playlist.m3u8
河南洛阳科教频道,https://wshlslive.migucloud.com/live/A2HVH5BQ_C0/playlist.m3u8
河南洛阳文旅频道,https://wshlslive.migucloud.com/live/Q081CD54_C0/playlist.m3u8
河南安阳新闻综合,http://zhpull.dxhmt.cn/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
河南安阳文旅,http://zhpull.dxhmt.cn/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
河南牟综合,http://zmgd.zyrnet.com:8888/hls/19/index.m3u8
河南牟生活,http://zmgd.zyrnet.com:8888/hls/20/index.m3u8
河南驻马店公共,https://p2hs.vzan.com/slowlive/692736859757132846/live.m3u8
河南驻马店新闻,https://p2hs.vzan.com/slowlive/856224149274600377/live.m3u8
河南鄢陵,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南襄城,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
河南临颖,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南舞阳,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
河南义马,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南APTV,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
河南汤阴,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
河南内黄,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
河南上蔡,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
河南平舆,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
河南确山,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
河南泌阳,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南遂平,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
河南新蔡,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南宝丰,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
河南叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南鲁山,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
河南郏县,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
河南杞县,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
河南兰考,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南罗山,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
河南光山,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南新县,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南固始,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南潢川,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南淮滨,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
河南浚县,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
河南淇县,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
河南卫辉,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
河南上街,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
河南方城,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
河南镇平,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
河南淅川,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
河南唐河,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南新野,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
河南新乡县,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南获嘉,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
河南原阳,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
河南延津,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
河南封丘,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
河南长垣,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
河南新郑,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
河南巩义,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
河南永城,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
河南项城,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南荥阳,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
河南登封,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南鹿邑,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
河南太康,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
河南郸城,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
河南沈丘,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
河南西华,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
河南扶沟,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南温县,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
河南武陟,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
河南宜阳,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
河南汝阳,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
河南嵩县,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
河南栾川,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
河南新安,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
河南渑池,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南卢氏,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
百姓调解,http://39.165.150.207:19901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
百姓调解,http://39.165.39.49:85/tsfile/live/1124_1.m3u8?key=txiptv&playlive=0&authid=0
四川地方,#genre#
四川乡村,http://scxclivepull.sctvcloud.com/live/c0b8c1c3018e1000e51198d100000000/playlist.m3u8?wsSecret=b627c9d9b2cdf4afed08253b6125fe1f&wsTime=2019657600
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川每经AI电视,http://swiftplay.hxkjmedia.com/tv/spbW.m3u8
四川高新电视台,http://livepgc.chinamcache.com/pgc/d849e3b837e34409b46124c267a8a1cf.m3u8?auth_key=1719565624-0-0-c80453df5f2edc88776ce766e497b52b
四川营山电视台,http://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
四川金堂电视台,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
四川|金堂电视台,http://p8.vzan.com/slowlive/188010566442385577/live.m3u8
四川简阳新闻综合,http://jypull.jianyangrongmei.cn/live/fb9eea7d019310009e23a40200000000/playlist.m3u8?wsSecret=27502e2ade19ed4f0c73f2d43a9547b3&wsTime=2019657600
四川双流综合,http://171.221.250.132:28080/live/3146B3F489F1246E4E542E341B99EEAD.m3u8
四川新都综合,http://guangbo-pull.magcloud.net/guangbo/xdtv.m3u8?sign=5216e5562b22045390a0ba97dbed5f6e&t=1800508995
四川新津,rtmp://221.237.110.241/live/test
四川绵阳新闻综合,http://fjgcl.myxwcm.cn/live/9ff5a9b001971000b986a10c00000000/playlist.m3u8?wsSecret=c91a6af5e349cc6b3115363a3eb001a7&wsTime=2019657600
四川绵阳科教生活,http://fjgcl.myxwcm.cn/live/9ff6671801971000c0df254f00000000/playlist.m3u8?wsSecret=47b8341e592207bfe68c68ba9fc11d92&wsTime=2019657600
四川江油新闻综合,http://dcpull.scjygd.com/live/ff5c559e01991000c5ebe0ef00000000/playlist.m3u8?wsSecret=2fdf41755c7312dfd94e773dff29b323&wsTime=2019657600
四川北川综合,http://dcpull.sctvcloud.com/live/561c239c01881000e4bfd3e600000000/playlist.m3u8
四川盐亭综合,http://ytpull.ytxrmt.cn/live/73957476019110000fa2d07e00000000/playlist.m3u8?wsSecret=4523bde38d7c20bd3cf59ed049408dd4&wsTime=2019657600
四川梓潼综合,http://ztpull.ztrmfb.cn/live/b98e28f7019310006d65e1b500000000/playlist.m3u8?wsSecret=3f2fe004036db44ed21947b739da34de&wsTime=2019657600
四川安州综合,http://azpull.myaztv.cn/live/2cd42a81018f10007b6e374500000000/playlist.m3u8?wsSecret=8a445524870caa0faf335e75a0d52dd2&wsTime=2019657600
四川平武综合,http://pwpull.sctvcloud.com/live/70e2080b018f1000cfd1a93200000000/playlist.m3u8?wsSecret=e5dbc7e890fa212941dee20eacfe85a7&wsTime=2019657600
四川自贡综合,https://stream.zgm.cn:8088/zgm/6496c1e950aed.m3u8?hls_ctx=9vg06845v
四川自贡文化生活,https://stream.zgm.cn:8088/zgm/6496c2034e887.m3u8?hls_ctx=iq028yx2
四川荣县综合,http://play.rongxianwang.net/ydrx/rongxianlive.m3u8?auth_key=1715846517-0-0-69728c58ca3d40f9331a8cf77d985e93
四川广汉综合,http://dcpull.ghrmt.cn/live/5c2bdb1a018f100098165ffc00000000/playlist.m3u8?wsSecret=0e9e279d000d65e46c102be4479c95c7&wsTime=2019657600
四川广元综合,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
四川广元文化生活,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
四川朝天综合,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
四川剑阁综合,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
四川金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8
四川泸县综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
四川夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
四川金口河综合,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
四川宝兴综合,http://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
四川宝兴综合,http://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
四川三台一套,http://125.65.94.91:12351/live
四川犍为综合,http://p8.vzan.com/8376/040469647975556195/live.m3u8
四川乐山新闻综合,http://pwpull.leshan.cn/live/21609091019110008654ed1a00000000/playlist.m3u8
